pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_000061,style_transfer,train,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,JoyPixels,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in JoyPixels style.",vendor:Apple->JoyPixels
style_000062,style_transfer,val,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,Samsung,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Samsung style.",vendor:Apple->Samsung
style_000063,style_transfer,train,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,Gmail,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0002_u1f603.png,joy,positive,Restyle this grinning face with big eyes as a Gmail emoji.,vendor:Apple->Gmail
style_000064,style_transfer,train,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,SoftBank,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0002_u1f603.png,joy,positive,Change only the visual style to SoftBank while preserving the same expression.,vendor:Apple->SoftBank
style_000065,style_transfer,train,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,DoCoMo,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in DoCoMo style.",vendor:Apple->DoCoMo
style_000066,style_transfer,train,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,2,KDDI,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in KDDI style.",vendor:Apple->KDDI
style_000067,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,Change only the visual style to Apple while preserving the same expression.,vendor:Google->Apple
style_000068,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Facebook style.",vendor:Google->Facebook
style_000069,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,Change only the visual style to Windows while preserving the same expression.,vendor:Google->Windows
style_000070,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Twitter,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Twitter style.",vendor:Google->Twitter
style_000071,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,JoyPixels,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in JoyPixels style.",vendor:Google->JoyPixels
style_000072,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Samsung,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Samsung style.",vendor:Google->Samsung
style_000073,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,Gmail,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0002_u1f603.png,joy,positive,Restyle this grinning face with big eyes as a Gmail emoji.,vendor:Google->Gmail
style_000074,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,SoftBank,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0002_u1f603.png,joy,positive,Change only the visual style to SoftBank while preserving the same expression.,vendor:Google->SoftBank
style_000075,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,DoCoMo,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in DoCoMo style.",vendor:Google->DoCoMo
style_000076,style_transfer,train,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,2,KDDI,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in KDDI style.",vendor:Google->KDDI
style_000077,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,Change only the visual style to Apple while preserving the same expression.,vendor:Facebook->Apple
style_000078,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Google style.",vendor:Facebook->Google
style_000079,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,Change only the visual style to Windows while preserving the same expression.,vendor:Facebook->Windows
style_000080,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Twitter,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Twitter style.",vendor:Facebook->Twitter
style_000081,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,JoyPixels,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in JoyPixels style.",vendor:Facebook->JoyPixels
style_000082,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Samsung,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Samsung style.",vendor:Facebook->Samsung
style_000083,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,Gmail,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0002_u1f603.png,joy,positive,Restyle this grinning face with big eyes as a Gmail emoji.,vendor:Facebook->Gmail
style_000084,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,SoftBank,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0002_u1f603.png,joy,positive,Change only the visual style to SoftBank while preserving the same expression.,vendor:Facebook->SoftBank
style_000085,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,DoCoMo,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in DoCoMo style.",vendor:Facebook->DoCoMo
style_000086,style_transfer,train,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,2,KDDI,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in KDDI style.",vendor:Facebook->KDDI
style_000087,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Apple,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0002_u1f603.png,joy,positive,Change only the visual style to Apple while preserving the same expression.,vendor:Windows->Apple
style_000088,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Google,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Google style.",vendor:Windows->Google
style_000089,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Facebook,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Facebook style.",vendor:Windows->Facebook
style_000090,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Twitter,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Twitter style.",vendor:Windows->Twitter
style_000091,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,JoyPixels,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in JoyPixels style.",vendor:Windows->JoyPixels
style_000092,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Samsung,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in Samsung style.",vendor:Windows->Samsung
style_000093,style_transfer,val,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,Gmail,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0002_u1f603.png,joy,positive,Restyle this grinning face with big eyes as a Gmail emoji.,vendor:Windows->Gmail
style_000094,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,SoftBank,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0002_u1f603.png,joy,positive,Change only the visual style to SoftBank while preserving the same expression.,vendor:Windows->SoftBank
style_000095,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,DoCoMo,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in DoCoMo style.",vendor:Windows->DoCoMo
style_000096,style_transfer,train,2,Windows,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0002_u1f603.png,joy,positive,2,KDDI,😃,grinning face with big eyes,U+1F603,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0002_u1f603.png,joy,positive,"Keep the same emoji, but render it in KDDI style.",vendor:Windows->KDDI
